entry_uuid,Category(s),Date,entry_date_dt,Entry,scrape_timestamp,entry_links,category_ids,Sources,entry_text_lower,themes
e7b791b5-64c9-4eb1-9efc-05faa9de13dc,"📱 Public Statements / Tweets

","March 23, 2017",2017-03-23,"When pressed on his fraught relationship with the intelligence community, Donald Trump ended a Time magazine interview by saying to the interviewer, “Hey look, in the meantime, I guess, I can’t be doing so badly, because I’m president, and you’re not. You know. Say hello to everybody, OK?”",2020-11-05 02:35:36.573275,['http://time.com/4710456/donald-trump-time-interview-truth-falsehood/'],[3],"- [http://time.com/4710456/donald-trump-time-interview-truth-falsehood/](http://time.com/4710456/donald-trump-time-interview-truth-falsehood/)

","when pressed on his fraught relationship with the intelligence community, donald trump ended a time magazine interview by saying to the interviewer, “hey look, in the meantime, i guess, i can’t be doing so badly, because i’m president, and you’re not. you know. say hello to everybody, ok?”",[]
07c746e2-a8b1-4e9c-81dc-95cc5eedbdbd,"🧑‍💼 Trump Staff & Administration

","March 22, 2017",2017-03-22,"The Secret Service requested $60 million in additional funding to cover Donald Trump’s travel and the Trump family’s protection. Half of this budget would be allocated to protecting Trump’s private residence at Trump Tower. The reason the Tower required such stringent security, at a cost of $26.8 million per year, was Melania Trump’s preference to reside there rather than the White House.",2020-11-05 02:35:36.655056,['https://www.washingtonpost.com/politics/secret-service-asked-for-60-million-extra-for-trump-era-travel-and-protection-documents-show/2017/03/22/0967e7b6-0a85-11e7-a15f-a58d4a988474_story.html?utm_term=.780765b2a10b'],[5],"- [https://www.washingtonpost.com/politics/secret-service-asked-for-60-million-extra-for-trump-era-travel-and-protection-documents-show/2017/03/22/0967e7b6-0a85-11e7-a15f-a58d4a988474_story.html?utm_term=.780765b2a10b](https://www.washingtonpost.com/politics/secret-service-asked-for-60-million-extra-for-trump-era-travel-and-protection-documents-show/2017/03/22/0967e7b6-0a85-11e7-a15f-a58d4a988474_story.html?utm_term=.780765b2a10b)

","the secret service requested $60 million in additional funding to cover donald trump’s travel and the trump family’s protection. half of this budget would be allocated to protecting trump’s private residence at trump tower. the reason the tower required such stringent security, at a cost of $26.8 million per year, was melania trump’s preference to reside there rather than the white house.",[]
2ebd1645-1fdc-4468-a082-835939979ff0,"🧑‍💼 Trump Staff & Administration

","March 22, 2017",2017-03-22,"Paul Manafort, Donald Trump’s former campaign manager, accepted $10 million per year for consulting Oleg Deripaska—a Russian billionaire and one of Vladimir Putin’s closest allies. Manafort worked for Deripaska in 2005, and continued to do so “for years” after, before their relationship soured in 2014 when Deripaska alleged Manafort absconded with $18.9 million. At the time, Manafort was managing the presidential campaign in Ukraine for Putin associate Viktor Yanukovich, and Deripaska tried to invest in a television station owned by Yanukovich’s cronies. The money disappeared, or so alleged a filing from the Russian oligarch’s legal representation. Deripaska has since accused Manafort of fraud and pledged to recover the money. Manafort subsequently served as Trump’s campaign manager from May 19 through August 19, 2016.",2020-11-05 02:35:36.681871,"['https://apnews.com/122ae0b5848345faa88108a03de40c5a', 'https://www.theatlantic.com/politics/archive/2016/08/the-manafort-dossier/495851/']",[5],"- [https://apnews.com/122ae0b5848345faa88108a03de40c5a](https://apnews.com/122ae0b5848345faa88108a03de40c5a)

- [https://www.theatlantic.com/politics/archive/2016/08/the-manafort-dossier/495851/](https://www.theatlantic.com/politics/archive/2016/08/the-manafort-dossier/495851/)

","paul manafort, donald trump’s former campaign manager, accepted $10 million per year for consulting oleg deripaska—a russian billionaire and one of vladimir putin’s closest allies. manafort worked for deripaska in 2005, and continued to do so “for years” after, before their relationship soured in 2014 when deripaska alleged manafort absconded with $18.9 million. at the time, manafort was managing the presidential campaign in ukraine for putin associate viktor yanukovich, and deripaska tried to invest in a television station owned by yanukovich’s cronies. the money disappeared, or so alleged a filing from the russian oligarch’s legal representation. deripaska has since accused manafort of fraud and pledged to recover the money. manafort subsequently served as trump’s campaign manager from may 19 through august 19, 2016.",['Russia']
eb3f5478-433e-4697-937f-a71d4ca71aab,"💰 Trump Family Business Dealings

","March 22, 2017",2017-03-22,"Rep. Devin Nunes, chair of the House Intelligence Committee, publicly suggested Donald Trump and his associates were swept up in “incidental collection” of foreign surveillance"" by American intelligence agencies. The night before his revelation on foreign surveillance, Nunes paid a visit to the White House. According to three committee officials, Nunes had been sharing a car with a senior committee staffer when he received a phone call and switched cars without explanation. Rep. Nunes was then seen entering the White House grounds (though the White House later claimed they were unaware of his presence). The next day Rep. Nunes held his press conference to announce the incidental surveillance on Trump. Another ranking member of the House Intelligence Committee, Rep. Adam Schiff, said Nunes would need to “decide if he’s the chairman of an independent investigation… or if he can act as a surrogate for the White House.”",2020-11-05 02:35:36.779072,"['http://www.nydailynews.com/news/politics/devin-nunes-incidental-collection-trump-transition-article-1.3005685', 'https://www.cnn.com/2017/03/27/politics/devin-nunes-white-house-donald-trump/index.html', 'https://www.washingtonpost.com/blogs/right-turn/wp/2017/03/23/nunes-shows-why-hes-incapable-of-running-an-investigation/']",[6],"- [http://www.nydailynews.com/news/politics/devin-nunes-incidental-collection-trump-transition-article-1.3005685](http://www.nydailynews.com/news/politics/devin-nunes-incidental-collection-trump-transition-article-1.3005685)

- [https://www.cnn.com/2017/03/27/politics/devin-nunes-white-house-donald-trump/index.html](https://www.cnn.com/2017/03/27/politics/devin-nunes-white-house-donald-trump/index.html)

- [https://www.washingtonpost.com/blogs/right-turn/wp/2017/03/23/nunes-shows-why-hes-incapable-of-running-an-investigation/](https://www.washingtonpost.com/blogs/right-turn/wp/2017/03/23/nunes-shows-why-hes-incapable-of-running-an-investigation/)

","rep. devin nunes, chair of the house intelligence committee, publicly suggested donald trump and his associates were swept up in “incidental collection” of foreign surveillance"" by american intelligence agencies. the night before his revelation on foreign surveillance, nunes paid a visit to the white house. according to three committee officials, nunes had been sharing a car with a senior committee staffer when he received a phone call and switched cars without explanation. rep. nunes was then seen entering the white house grounds (though the white house later claimed they were unaware of his presence). the next day rep. nunes held his press conference to announce the incidental surveillance on trump. another ranking member of the house intelligence committee, rep. adam schiff, said nunes would need to “decide if he’s the chairman of an independent investigation… or if he can act as a surrogate for the white house.”",[]
636692e9-ecf4-443d-aed0-878dd25e655f,"🧑‍💼 Trump Staff & Administration

","March 17, 2017",2017-03-17,"Former U.S. Attorney Preet Bharara had been investigating potentially illegal investments from Tom Price, Donald Trump’s head of the Department of Health and Human Services, when Trump abruptly fired Bharara on March 10, 2017. The investigation reviewed Price’s investments in the healthcare industry over the past four years, when Price had purchased more than $300,000 in healthcare stock while holding a governmental position which could influence their performance.",2020-11-05 02:35:36.472947,"['https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading', 'https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading']",[5],"- [https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading](https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading)

- [https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading](https://www.propublica.org/article/preet-bharara-fired-investigating-tom-price-hhs-stock-trading)

","former u.s. attorney preet bharara had been investigating potentially illegal investments from tom price, donald trump’s head of the department of health and human services, when trump abruptly fired bharara on march 10, 2017. the investigation reviewed price’s investments in the healthcare industry over the past four years, when price had purchased more than $300,000 in healthcare stock while holding a governmental position which could influence their performance.",[]
01781c5d-8716-45b7-92a9-db89f709acdd,"📋 Policy

","March 16, 2017",2017-03-16,"Donald Trump’s budget proposal presented a 20 percent budget cut to the National Institutes of Health, the agency responsible for funding around one quarter of medical research in the United States. The dean of Baylor’s biomedical research school said the proposed budget, “would bring American biomedical science to a halt.”",2020-11-05 02:35:36.749867,"['https://www.theatlantic.com/science/archive/2017/03/trump-budget-cuts-science/519825/', 'https://www.npr.org/sections/health-shots/2015/01/13/376801357/u-s-funding-of-health-research-stalls-as-other-nations-rev-up']",[7],"- [https://www.theatlantic.com/science/archive/2017/03/trump-budget-cuts-science/519825/](https://www.theatlantic.com/science/archive/2017/03/trump-budget-cuts-science/519825/)

- [https://www.npr.org/sections/health-shots/2015/01/13/376801357/u-s-funding-of-health-research-stalls-as-other-nations-rev-up](https://www.npr.org/sections/health-shots/2015/01/13/376801357/u-s-funding-of-health-research-stalls-as-other-nations-rev-up)

","donald trump’s budget proposal presented a 20 percent budget cut to the national institutes of health, the agency responsible for funding around one quarter of medical research in the united states. the dean of baylor’s biomedical research school said the proposed budget, “would bring american biomedical science to a halt.”",[]
75813817-66e7-4a1f-88c1-b9555802b7ec,"💰 Trump Family Business Dealings

","March 16, 2017",2017-03-16,"In southern Florida, 63 Russian investors have purchased about $100 million of Trump-branded real estate. According to a disclosure made in 2016, Trump reaped between $100,000 and $1 million during election year 2016 from property sales in southern Florida. Although the exact origin of the payments remains a mystery, the new owners’ identities are a matter of public record. One such buyer was Alexander Yuzvik, who purchased Unit 3901 in Trump’s Sunny Isles development for $1.3 million. In the three years leading up to the transaction, Yuzvik served as a senior executive for Spetsroi—a state-owned Russian construction company which has built new structures for the FSB (the modern descendant of Russia’s KGB). Trump dealt with Russian purchasers as recently as 2016, and has offered no record of full divestiture after his inauguration. Contrary to calls from the American public and ethics experts, Trump has declined to release comprehensive financial records.",2020-11-05 02:35:36.677032,['https://www.reuters.com/investigates/special-report/usa-trump-property/'],[6],"- [https://www.reuters.com/investigates/special-report/usa-trump-property/](https://www.reuters.com/investigates/special-report/usa-trump-property/)

","in southern florida, 63 russian investors have purchased about $100 million of trump-branded real estate. according to a disclosure made in 2016, trump reaped between $100,000 and $1 million during election year 2016 from property sales in southern florida. although the exact origin of the payments remains a mystery, the new owners’ identities are a matter of public record. one such buyer was alexander yuzvik, who purchased unit 3901 in trump’s sunny isles development for $1.3 million. in the three years leading up to the transaction, yuzvik served as a senior executive for spetsroi—a state-owned russian construction company which has built new structures for the fsb (the modern descendant of russia’s kgb). trump dealt with russian purchasers as recently as 2016, and has offered no record of full divestiture after his inauguration. contrary to calls from the american public and ethics experts, trump has declined to release comprehensive financial records.",['Russia']
9ee9fba5-e223-4581-a1cf-bbe3abea2c16,"📱 Public Statements / Tweets

","March 15, 2017",2017-03-15,"After a Hawaiian federal judge blocked Donald Trump’s second travel ban, Donald Trump lashed out at the U.S. courts in a speech at a rally, calling the decision, “unprecedented judicial overreach.” U.S. District Judge Derek ruled that Trump’s Executive Order derived from “religious animus,” concluding, “a reasonable, objective observer—enlightened to the specific historical context, contemporaneous public statements, and specific sequence of events leading to its issuance—would conclude the Executive Order was issued with a purpose to disfavor a particular religion.” In the State of Hawaii’s argument against implementation of the ban, eleven instances wherein Trump publicly announced his intent to ban Muslims from entering America were cited as evidence supporting the ruling.",2020-11-05 02:35:36.711123,"['http://www.bbc.com/news/av/world-us-canada-39288917/trump-travel-ban-unprecedented-judicial-overreach', 'http://www.politico.com/f/?id=0000015a-d421-db68-a97b-d5e934210000', 'http://i2.cdn.turner.com/cnn/2017/images/03/08/58-1.pdf']",[3],"- [http://www.bbc.com/news/av/world-us-canada-39288917/trump-travel-ban-unprecedented-judicial-overreach](http://www.bbc.com/news/av/world-us-canada-39288917/trump-travel-ban-unprecedented-judicial-overreach)

- [http://www.politico.com/f/?id=0000015a-d421-db68-a97b-d5e934210000](http://www.politico.com/f/?id=0000015a-d421-db68-a97b-d5e934210000)

- [http://i2.cdn.turner.com/cnn/2017/images/03/08/58-1.pdf](http://i2.cdn.turner.com/cnn/2017/images/03/08/58-1.pdf)

","after a hawaiian federal judge blocked donald trump’s second travel ban, donald trump lashed out at the u.s. courts in a speech at a rally, calling the decision, “unprecedented judicial overreach.” u.s. district judge derek ruled that trump’s executive order derived from “religious animus,” concluding, “a reasonable, objective observer—enlightened to the specific historical context, contemporaneous public statements, and specific sequence of events leading to its issuance—would conclude the executive order was issued with a purpose to disfavor a particular religion.” in the state of hawaii’s argument against implementation of the ban, eleven instances wherein trump publicly announced his intent to ban muslims from entering america were cited as evidence supporting the ruling.",[]
74c283b6-7b81-4889-9131-a395b94cc83c,"💰 Trump Family Business Dealings

","March 14, 2017",2017-03-14,"Donald Trump wrote off $100 million dollars in losses on his leaked 2005 return. He paid $38 million in taxes on a reported $150 million income. This is an effective tax rate of around 25%. This is the same rate as, or even less than, that of individuals making between $30,000 and $100,000 per year. During the 2016 debates, Trump had bragged about not paying taxes, saying, “That makes me smart.”",2020-11-05 02:35:36.470438,"['https://www.nytimes.com/2017/03/14/us/politics/donald-trump-taxes.html', 'http://www.msnbc.com/sites/msnbc/files/trump2005tax.pdf', 'https://www.nerdwallet.com/blog/taxes/federal-income-tax-brackets/', 'https://www.cnbc.com/2016/09/26/trump-brags-about-not-paying-taxes-that-makes-me-smart.html']",[6],"- [https://www.nytimes.com/2017/03/14/us/politics/donald-trump-taxes.html](https://www.nytimes.com/2017/03/14/us/politics/donald-trump-taxes.html)

- [http://www.msnbc.com/sites/msnbc/files/trump2005tax.pdf](http://www.msnbc.com/sites/msnbc/files/trump2005tax.pdf)

- [https://www.nerdwallet.com/blog/taxes/federal-income-tax-brackets/](https://www.nerdwallet.com/blog/taxes/federal-income-tax-brackets/)

- [https://www.cnbc.com/2016/09/26/trump-brags-about-not-paying-taxes-that-makes-me-smart.html](https://www.cnbc.com/2016/09/26/trump-brags-about-not-paying-taxes-that-makes-me-smart.html)

","donald trump wrote off $100 million dollars in losses on his leaked 2005 return. he paid $38 million in taxes on a reported $150 million income. this is an effective tax rate of around 25%. this is the same rate as, or even less than, that of individuals making between $30,000 and $100,000 per year. during the 2016 debates, trump had bragged about not paying taxes, saying, “that makes me smart.”",[]
4527934e-7c85-4149-9460-4e6d4b2c9ba1,"🧑‍💼 Trump Staff & Administration

","March 13, 2017",2017-03-13,"Donald Trump expanded the CIA’s power to allow the agency to conduct drone strikes on suspected terrorists. Under Obama, the CIA’s directive was to gather intelligence on locations of potential terrorists and then allow the military to call the drone strike. With the new powers endowed by Trump, the CIA has expanded military abilities, further opening the door to unreviewed military action abroad. According to figures released in December 2017 by the Bureau of Investigative Journalism, drone strikes in numerous middle-eastern countries nearly doubled from 2016 to 2017.",2020-11-05 02:35:36.486229,"['https://www.wsj.com/articles/trump-gave-cia-power-to-launch-drone-strikes-1489444374', 'https://www.thebureauinvestigates.com/stories/2017-12-19/counterrorism-strikes-double-trump-first-year']",[5],"- [https://www.wsj.com/articles/trump-gave-cia-power-to-launch-drone-strikes-1489444374](https://www.wsj.com/articles/trump-gave-cia-power-to-launch-drone-strikes-1489444374)

- [https://www.thebureauinvestigates.com/stories/2017-12-19/counterrorism-strikes-double-trump-first-year](https://www.thebureauinvestigates.com/stories/2017-12-19/counterrorism-strikes-double-trump-first-year)

","donald trump expanded the cia’s power to allow the agency to conduct drone strikes on suspected terrorists. under obama, the cia’s directive was to gather intelligence on locations of potential terrorists and then allow the military to call the drone strike. with the new powers endowed by trump, the cia has expanded military abilities, further opening the door to unreviewed military action abroad. according to figures released in december 2017 by the bureau of investigative journalism, drone strikes in numerous middle-eastern countries nearly doubled from 2016 to 2017.",[]
f63bc565-2ff9-457e-b4e9-f8b5178d1278,"🧑‍💼 Trump Staff & Administration

","Match 11, 2017",2017-03-11,"Before becoming national security adviser, Michael Flynn was paid close to a half a million dollars to lobby on behalf of the Turkish government. After stepping into his new role with the federal government, Flynn stopped formally accepting payments from Turkey but seemed to promote policy favored by the Turkish government. On the day of the U.S. presidential election, Flynn published an op-ed in The Hill supporting Turkish leader Recep Tayyip Erdogan. Not only was Flynn’s critique in line with Erdogan’s wishes, but it was also a major reversal for Flynn; in 2016, Michael Flynn gave a speech supporting the coup against Erdogan.",2020-11-05 02:35:36.523447,"['https://www.nbcnews.com/news/us-news/flynn-attended-intel-briefings-while-taking-money-lobby-turkey-n732041?cid=public-rss_20170310', 'http://thehill.com/blogs/pundits-blog/foreign-policy/305021-our-ally-turkey-is-in-crisis-and-needs-our-support']",[5],"- [https://www.nbcnews.com/news/us-news/flynn-attended-intel-briefings-while-taking-money-lobby-turkey-n732041?cid=public-rss_20170310](https://www.nbcnews.com/news/us-news/flynn-attended-intel-briefings-while-taking-money-lobby-turkey-n732041?cid=public-rss_20170310)

- [http://thehill.com/blogs/pundits-blog/foreign-policy/305021-our-ally-turkey-is-in-crisis-and-needs-our-support](http://thehill.com/blogs/pundits-blog/foreign-policy/305021-our-ally-turkey-is-in-crisis-and-needs-our-support)

","before becoming national security adviser, michael flynn was paid close to a half a million dollars to lobby on behalf of the turkish government. after stepping into his new role with the federal government, flynn stopped formally accepting payments from turkey but seemed to promote policy favored by the turkish government. on the day of the u.s. presidential election, flynn published an op-ed in the hill supporting turkish leader recep tayyip erdogan. not only was flynn’s critique in line with erdogan’s wishes, but it was also a major reversal for flynn; in 2016, michael flynn gave a speech supporting the coup against erdogan.",[]
d49c93e9-50e2-4f12-9c5b-de77e1a87890,"📋 Policy

","March 10, 2017",2017-03-10,"Donald Trump abruptly ordered 46 Obama-era prosecutors to tender their resignations. Among the dismissed prosecutors was Preet Bharara, an attorney renowned for his work uprooting government corruption. Bharara served as the U.S. attorney in New York City and, at the time of his removal, had jurisdiction over Trump Tower in New York. When he was fired, Bharara was reportedly building a case against Rupert Murdoch and Fox News executives for a variety of indiscretions related to violations of privacy.",2020-11-05 02:35:36.531385,"['https://www.nytimes.com/2017/03/10/us/politics/us-attorney-justice-department-trump.html', 'https://www.washingtonpost.com/politics/bharara-says-trump-phone-calls-made-him-uncomfortable/2017/06/11/53d4b090-4ebe-11e7-91eb-9611861a988f_story.html?utm_term=.0aac9a451b4d', 'http://nymag.com/daily/intelligencer/2017/03/winner-in-trumps-decision-to-fire-bharara-might-be-murdoch.html']",[7],"- [https://www.nytimes.com/2017/03/10/us/politics/us-attorney-justice-department-trump.html](https://www.nytimes.com/2017/03/10/us/politics/us-attorney-justice-department-trump.html)

- [https://www.washingtonpost.com/politics/bharara-says-trump-phone-calls-made-him-uncomfortable/2017/06/11/53d4b090-4ebe-11e7-91eb-9611861a988f_story.html?utm_term=.0aac9a451b4d](https://www.washingtonpost.com/politics/bharara-says-trump-phone-calls-made-him-uncomfortable/2017/06/11/53d4b090-4ebe-11e7-91eb-9611861a988f_story.html?utm_term=.0aac9a451b4d)

- [http://nymag.com/daily/intelligencer/2017/03/winner-in-trumps-decision-to-fire-bharara-might-be-murdoch.html](http://nymag.com/daily/intelligencer/2017/03/winner-in-trumps-decision-to-fire-bharara-might-be-murdoch.html)

","donald trump abruptly ordered 46 obama-era prosecutors to tender their resignations. among the dismissed prosecutors was preet bharara, an attorney renowned for his work uprooting government corruption. bharara served as the u.s. attorney in new york city and, at the time of his removal, had jurisdiction over trump tower in new york. when he was fired, bharara was reportedly building a case against rupert murdoch and fox news executives for a variety of indiscretions related to violations of privacy.",[]
e54c1990-2a25-40ff-bf91-67fdb43ad9b3,"🧑‍💼 Trump Staff & Administration

🏞 Environment

","March 9, 2017",2017-03-09,"Environmental Protection Agency administrator Scott Pruitt said he did not believe carbon dioxide was a primary contributor to global warming. Pruitt’s statement contradicted a library of scientific evidence, including a 2009 study by his own agency which concluded carbon emissions were a leading cause of global warming.",2020-11-05 02:35:36.446228,['https://www.cnbc.com/2017/03/09/epa-chief-scott-pruitt.html'],"[5, 8]","- [https://www.cnbc.com/2017/03/09/epa-chief-scott-pruitt.html](https://www.cnbc.com/2017/03/09/epa-chief-scott-pruitt.html)

","environmental protection agency administrator scott pruitt said he did not believe carbon dioxide was a primary contributor to global warming. pruitt’s statement contradicted a library of scientific evidence, including a 2009 study by his own agency which concluded carbon emissions were a leading cause of global warming.",['China']
098361a5-83cc-43e7-aa37-4e1a0755abba,"📋 Policy

🧑‍💼 Trump Staff & Administration

","March 9, 2017",2017-03-09,"The Office of Government Ethics urged the White House to reprimand senior counselor Kellyanne Conway for publicly endorsing Ivanka Trump’s clothing line. The OGE called the White House’s view of ethics “incorrect.” In response, White House deputy counsel Stefan Passantino said in a statement, “Many regulations promulgated by the Office of Government Ethics do not apply to employees of the Executive Office of the President.” Maryland Rep. Elijah Cummings said Passantino’s argument was “troubling,” and wondered how it had been determined which ethical regulations were “inapplicable to employees of the Executive Office of the President.”",2020-11-05 02:35:36.507068,['https://www.npr.org/sections/thetwo-way/2017/03/09/519554307/u-s-ethics-official-to-white-house-no-these-rules-definitely-apply-to-you'],"[7, 5]","- [https://www.npr.org/sections/thetwo-way/2017/03/09/519554307/u-s-ethics-official-to-white-house-no-these-rules-definitely-apply-to-you](https://www.npr.org/sections/thetwo-way/2017/03/09/519554307/u-s-ethics-official-to-white-house-no-these-rules-definitely-apply-to-you)

","the office of government ethics urged the white house to reprimand senior counselor kellyanne conway for publicly endorsing ivanka trump’s clothing line. the oge called the white house’s view of ethics “incorrect.” in response, white house deputy counsel stefan passantino said in a statement, “many regulations promulgated by the office of government ethics do not apply to employees of the executive office of the president.” maryland rep. elijah cummings said passantino’s argument was “troubling,” and wondered how it had been determined which ethical regulations were “inapplicable to employees of the executive office of the president.”",[]
723f2aaa-7c0c-4f56-a3cf-e9a83a935a8c,"📋 Policy

","March 7, 2017",2017-03-07,"Donald Trump supported the House’s repeal-and-replace healthcare bill, in a potential violation of Trump’s campaign promise to provide “insurance for everybody” without raising insurance premiums or cutting Medicaid. A review by the Congressional Budget Office found the new bill would slash Medicaid, increase insurance premiums, and leave 21 million Americans uninsured by 2021.",2020-11-05 02:35:36.787579,"['http://www.latimes.com/politics/la-pol-updates-everything-president-trump-says-he-supports-senate-1498171859-htmlstory.html', 'https://www.politico.com/story/2017/03/trump-obamacare-promises-236021', 'https://www.politico.com/story/2017/03/cbo-gop-obamacare-repeal-plan-236007']",[7],"- [http://www.latimes.com/politics/la-pol-updates-everything-president-trump-says-he-supports-senate-1498171859-htmlstory.html](http://www.latimes.com/politics/la-pol-updates-everything-president-trump-says-he-supports-senate-1498171859-htmlstory.html)

- [https://www.politico.com/story/2017/03/trump-obamacare-promises-236021](https://www.politico.com/story/2017/03/trump-obamacare-promises-236021)

- [https://www.politico.com/story/2017/03/cbo-gop-obamacare-repeal-plan-236007](https://www.politico.com/story/2017/03/cbo-gop-obamacare-repeal-plan-236007)

","donald trump supported the house’s repeal-and-replace healthcare bill, in a potential violation of trump’s campaign promise to provide “insurance for everybody” without raising insurance premiums or cutting medicaid. a review by the congressional budget office found the new bill would slash medicaid, increase insurance premiums, and leave 21 million americans uninsured by 2021.",[]
fed22f05-92ac-4c0b-996d-8ec000ef1378,"📋 Policy

","March 7, 2017",2017-03-07,"In order to fund Donald Trump’s proposed border wall with Mexico, the Trump administration considered cutting budget from airport security and the Coast Guard.",2020-11-05 02:35:36.660785,['https://www.washingtonpost.com/world/national-security/to-fund-border-wall-trump-administration-weighs-cuts-to-coast-guard-airport-security/2017/03/07/ba4a8e5c-036f-11e7-ad5b-d22680e18d10_story.html?utm_term=.5279dd8ad424'],[7],"- [https://www.washingtonpost.com/world/national-security/to-fund-border-wall-trump-administration-weighs-cuts-to-coast-guard-airport-security/2017/03/07/ba4a8e5c-036f-11e7-ad5b-d22680e18d10_story.html?utm_term=.5279dd8ad424](https://www.washingtonpost.com/world/national-security/to-fund-border-wall-trump-administration-weighs-cuts-to-coast-guard-airport-security/2017/03/07/ba4a8e5c-036f-11e7-ad5b-d22680e18d10_story.html?utm_term=.5279dd8ad424)

","in order to fund donald trump’s proposed border wall with mexico, the trump administration considered cutting budget from airport security and the coast guard.",['China']
55db5a84-86dd-42df-abd9-1d79d99f9e1e,"📋 Policy

","March 6, 2017",2017-03-06,"Six weeks after issuing his first failed executive order blocking citizens from seven Muslim-majority countries, Donald Trump issued a new travel ban. Trump’s first order met objections in several state courts, and was blocked on appeal in the Ninth Circuit Court of Appeals. To improve the second ban’s chances of passing, the Trump administration amended the executive order, excluding Iraq from the list of banned countries and altering the permanent ban on Syrian refugee admissions. About a week later, on March 15, a Hawaiian judge blocked this second draft of the ban.",2020-11-05 02:35:36.769197,['https://www.cnn.com/2017/03/06/politics/trump-travel-ban-iraq/index.html'],[7],"- [https://www.cnn.com/2017/03/06/politics/trump-travel-ban-iraq/index.html](https://www.cnn.com/2017/03/06/politics/trump-travel-ban-iraq/index.html)

","six weeks after issuing his first failed executive order blocking citizens from seven muslim-majority countries, donald trump issued a new travel ban. trump’s first order met objections in several state courts, and was blocked on appeal in the ninth circuit court of appeals. to improve the second ban’s chances of passing, the trump administration amended the executive order, excluding iraq from the list of banned countries and altering the permanent ban on syrian refugee admissions. about a week later, on march 15, a hawaiian judge blocked this second draft of the ban.",[]
e0c0e544-c11f-4432-9eb4-a7591631bbd1,"📱 Public Statements / Tweets

","March 4, 2017",2017-03-04,"In March of 2017, President Donald Trump engaged in a Twitter-based squabble with Arnold Schwarzenegger over ratings of “The Apprentice,” the television show—on which Trump was still listed as a producer. Trump tweeted, “Arnold Schwarzenegger isn’t voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show.” Schwarzenegger responded to Trump’s insult with a video on Twitter chiding Trump for defunding inner-city school programs. “When you take away after school programs for children and meals on wheels for the poor people,” said Schwarzenegger, “that’s not what you call ‘making America great again’.” Schwarzenegger then invited Trump to tour a middle with him to see the benefits of the after-school programs the president planned to eliminate. Trump did not respond.",2020-11-05 02:35:36.617245,"['https://twitter.com/realdonaldtrump/status/838016045222854656?lang=en', 'https://twitter.com/schwarzenegger/status/844117670983360512?lang=en']",[3],"- [https://twitter.com/realdonaldtrump/status/838016045222854656?lang=en](https://twitter.com/realdonaldtrump/status/838016045222854656?lang=en)

- [https://twitter.com/schwarzenegger/status/844117670983360512?lang=en](https://twitter.com/schwarzenegger/status/844117670983360512?lang=en)

","in march of 2017, president donald trump engaged in a twitter-based squabble with arnold schwarzenegger over ratings of “the apprentice,” the television show—on which trump was still listed as a producer. trump tweeted, “arnold schwarzenegger isn’t voluntarily leaving the apprentice, he was fired by his bad (pathetic) ratings, not by me. sad end to great show.” schwarzenegger responded to trump’s insult with a video on twitter chiding trump for defunding inner-city school programs. “when you take away after school programs for children and meals on wheels for the poor people,” said schwarzenegger, “that’s not what you call ‘making america great again’.” schwarzenegger then invited trump to tour a middle with him to see the benefits of the after-school programs the president planned to eliminate. trump did not respond.",[]
01cafd33-e704-48dd-b932-414c3ebd6f96,"📱 Public Statements / Tweets

","March 4, 2017",2017-03-04,"Without evidence, Donald Trump falsely accused Barack Obama of wiretapping Trump Tower before the election. Trump levied the accusation in a Twitter storm that began at 6:30am. President Trump’s own Department of Justice released a statement in September in 2017 rebuking Trump’s claim and confirming the Obama administration had not wiretapped the Trump campaign.",2020-11-05 02:35:36.725162,"['https://www.cnn.com/2017/03/04/politics/trump-obama-wiretap-tweet/index.html', 'https://www.cbsnews.com/news/no-evidence-trump-claim-obama-wiretapped-trump-tower-doj/?ftag=CNM-00-10aab7e&linkId=41758257']",[3],"- [https://www.cnn.com/2017/03/04/politics/trump-obama-wiretap-tweet/index.html](https://www.cnn.com/2017/03/04/politics/trump-obama-wiretap-tweet/index.html)

- [https://www.cbsnews.com/news/no-evidence-trump-claim-obama-wiretapped-trump-tower-doj/?ftag=CNM-00-10aab7e&linkId=41758257](https://www.cbsnews.com/news/no-evidence-trump-claim-obama-wiretapped-trump-tower-doj/?ftag=CNM-00-10aab7e&linkId=41758257)

","without evidence, donald trump falsely accused barack obama of wiretapping trump tower before the election. trump levied the accusation in a twitter storm that began at 6:30am. president trump’s own department of justice released a statement in september in 2017 rebuking trump’s claim and confirming the obama administration had not wiretapped the trump campaign.",[]
